Institute,Gender,Year,Academic_Program_Name,Closing_Rank,Opening_Rank,Seat,Disability
3,0,2021,33,801,752,2,0
3,1,2021,122,5742,5575,1,0
3,1,2021,0,577,577,2,0
3,1,2021,6,7585,5306,0,0
3,0,2021,6,2114,1547,1,0
3,0,2021,34,1196,997,4,0
5,0,2021,1,1247,1238,4,0
5,0,2021,2,42,35,0,1
5,0,2021,2,21,21,1,1
5,0,2021,10,3725,2454,0,0
5,0,2021,10,0,0,0,1
5,1,2021,0,6490,4472,1,0
5,0,2021,4,10884,8507,0,0
4,1,2021,12,4074,3927,1,0
1,1,2021,2,62,52,4,0
1,0,2021,2,11,1,2,0
1,0,2021,10,0,0,3,1
1,1,2021,33,825,825,2,0
1,0,2021,114,3171,2137,1,0
1,1,2021,114,0,0,2,0
1,0,2021,116,2264,2145,1,0
1,0,2021,116,648,648,2,0
1,0,2021,4,0,144,0,1
1,1,2021,4,5172,3940,1,0
2,1,2021,117,25255,22714,0,0
2,0,2021,1,1752,1559,4,0
2,0,2021,1,2459,2126,3,0
2,1,2021,2,7279,4833,0,0
2,1,2021,2,507,507,2,0
2,0,2021,115,4020,3063,0,0
2,0,2021,10,1651,1418,3,0
3,0,2021,27,3363,2419,0,0
3,0,2021,27,966,728,3,0
3,0,2021,1,3832,523,0,0
3,0,2021,129,1239,914,3,0
3,1,2021,5,976,511,1,0
3,0,2021,18,188,130,3,0
3,1,2021,0,4607,1567,0,0
3,0,2021,0,314,295,4,0
3,0,2021,6,785,557,4,0
3,0,2021,6,845,505,2,0
3,0,2021,6,1149,652,3,0
3,1,2021,34,11287,9333,0,0
5,1,2021,10,1672,1643,3,0
5,1,2021,0,2926,2926,4,0
5,0,2021,10,1683,1016,1,0
4,0,2021,12,735,625,4,0
1,0,2021,9,413,320,4,0
1,0,2021,1,0,0,3,1
1,0,2021,1,149,40,2,0
1,0,2021,2,67,1,0,0
1,0,2021,2,28,1,3,0
1,1,2021,51,277,277,2,0
1,0,2021,10,117,39,4,0
1,1,2021,10,706,368,1,0
1,1,2021,3,2200,2200,3,0
1,0,2021,114,0,0,2,0
1,1,2021,0,1073,538,4,0
1,0,2021,4,3830,2381,0,0
1,1,2021,4,7973,4882,0,0
2,0,2021,1,11699,10289,0,0
2,1,2021,1,2860,2860,3,0
2,1,2021,0,3496,3496,4,0
3,1,2021,1,1543,1337,4,0
3,1,2021,1,4418,2332,1,0
3,1,2021,2,53,30,2,0
3,0,2021,28,66,51,4,0
3,0,2021,10,12,12,4,1
3,1,2021,10,450,442,4,0
3,0,2021,29,841,556,0,0
3,1,2021,121,2820,1685,0,0
3,0,2021,122,726,700,2,0
3,1,2021,0,3386,2437,1,0
3,1,2021,6,5846,4484,1,0
3,1,2021,34,3369,3002,3,0
5,0,2021,2,1228,505,0,0
4,0,2021,11,844,739,4,0
4,1,2021,11,6119,6119,1,0
4,0,2021,11,2277,1936,1,0
4,1,2021,130,0,0,3,0
4,0,2021,37,1766,1532,4,0
4,0,2021,41,8008,3783,0,0
4,0,2021,9,622,501,2,0
4,0,2021,28,60,60,0,1
4,0,2021,28,298,172,1,0
4,0,2021,28,20,20,1,1
4,0,2021,10,1620,776,0,0
4,1,2021,10,4399,3702,0,0
4,0,2021,12,744,612,2,0
4,1,2021,10,1035,1005,3,0
4,1,2021,36,0,0,0,1
4,1,2021,36,445,406,4,0
4,1,2021,131,8821,8530,1,0
4,1,2021,131,4066,4066,4,0
4,0,2021,131,2840,2399,3,0
4,1,2021,131,0,0,2,0
4,0,2021,46,2281,1977,0,0
4,0,2021,132,555,296,3,0
4,1,2021,132,0,0,2,0
4,0,2021,48,9002,8160,0,0
4,0,2021,48,2309,2172,3,0
4,1,2021,49,0,0,2,0
4,1,2021,74,18269,15781,0,0
4,1,2021,74,7941,7364,1,0
4,1,2021,78,16411,12311,0,0
4,1,2021,78,0,0,3,0
6,0,2021,123,1592,1383,4,0
6,1,2021,9,11790,10249,0,0
6,0,2021,9,974,950,4,0
6,1,2021,62,3095,3095,3,0
6,1,2021,63,3284,3284,3,0
6,0,2021,0,719,593,4,0
4,1,2021,12,0,0,2,0
4,0,2021,130,11437,9586,0,0
4,0,2021,23,2540,2477,4,0
4,0,2021,8,1267,1187,4,0
4,1,2021,27,2399,2399,4,0
4,0,2021,35,7029,6082,0,0
4,0,2021,2,86,36,3,0
4,1,2021,51,2825,2825,4,0
4,0,2021,51,2216,1683,3,0
4,0,2021,10,268,185,2,0
4,0,2021,31,621,542,3,0
4,0,2021,36,1132,482,0,0
4,0,2021,36,214,164,4,0
4,1,2021,36,458,458,2,0
4,1,2021,42,4476,3729,0,0
4,1,2021,42,2550,2070,1,0
4,1,2021,59,0,0,3,0
4,1,2021,60,10787,9309,0,0
4,0,2021,60,598,474,2,0
4,0,2021,19,1155,1009,4,0
4,1,2021,19,6670,6121,1,0
4,0,2021,69,1248,1220,4,0
4,0,2021,48,4055,3800,1,0
4,0,2021,74,4189,3691,1,0
4,0,2021,74,0,0,2,0
6,0,2021,118,97,90,4,0
6,1,2021,118,268,268,4,0
6,0,2021,123,3718,2401,1,0
6,1,2021,1,14454,12191,0,0
6,1,2021,2,1227,919,0,0
6,1,2021,2,114,114,4,0
6,1,2021,62,0,0,2,0
6,0,2021,62,811,722,2,0
4,0,2021,22,3707,3298,1,0
4,0,2021,11,1150,1011,3,0
4,1,2021,22,15717,14982,0,0
4,1,2021,37,18017,16282,0,0
4,0,2021,37,0,0,2,0
4,0,2021,8,3377,2775,1,0
4,1,2021,9,2154,2154,4,0
4,1,2021,20,3873,3873,4,0
4,0,2021,20,0,0,2,0
4,0,2021,1,2506,2089,1,0
4,1,2021,1,2006,1644,3,0
4,0,2021,2,50,40,4,0
4,0,2021,10,806,507,1,0
4,0,2021,31,2066,1628,0,0
4,0,2021,36,14,14,4,1
4,0,2021,44,1011,705,4,0
4,0,2021,44,1613,1324,3,0
4,1,2021,46,2115,2115,3,0
4,0,2021,85,1616,1492,3,0
4,0,2021,132,715,301,1,0
4,1,2021,132,1696,1041,1,0
4,1,2021,0,1619,1526,4,0
4,0,2021,69,2022,1878,3,0
4,1,2021,47,2918,2918,4,0
4,1,2021,49,3069,3069,4,0
4,0,2021,74,1644,1606,4,0
6,0,2021,118,357,234,1,0
6,0,2021,123,2235,2169,3,0
6,1,2021,9,2541,2541,4,0
6,1,2021,9,0,0,2,0
6,0,2021,2,142,83,3,0
6,0,2021,10,946,611,1,0
6,0,2021,10,349,267,2,0
6,0,2021,33,1106,907,4,0
6,1,2021,133,2795,2795,0,0
6,0,2021,0,159,94,0,1
4,1,2021,8,10978,7949,0,0
4,0,2021,8,1849,1662,3,0
4,1,2021,9,8603,7037,0,0
4,1,2021,27,6961,6814,1,0
4,0,2021,35,1561,1353,3,0
4,0,2021,2,43,31,2,0
4,0,2021,2,0,0,2,1
4,0,2021,36,567,293,1,0
4,1,2021,42,629,629,2,0
4,1,2021,131,18982,17431,0,0
4,1,2021,43,9530,7022,0,0
4,0,2021,85,1062,903,4,0
4,1,2021,60,6231,4192,1,0
4,1,2021,69,7833,7030,1,0
4,1,2021,69,3162,3162,3,0
4,0,2021,83,1554,1268,4,0
6,0,2021,118,83,83,0,1
6,0,2021,118,132,81,2,0
6,1,2021,10,5413,3743,0,0
6,1,2021,62,5222,4155,1,0
6,0,2021,62,1820,846,3,0
6,1,2021,63,14635,11315,0,0
6,0,2021,5,1075,642,0,0
6,0,2021,0,1008,813,3,0
7,0,2021,124,3793,2534,0,0
4,1,2021,12,1902,1902,3,0
4,1,2021,37,3314,3314,4,0
4,1,2021,130,8927,7558,1,0
4,0,2021,9,2117,1396,1,0
4,0,2021,27,792,743,2,0
4,0,2021,1,0,0,0,1
4,1,2021,2,894,692,0,0
4,0,2021,28,451,331,0,0
4,1,2021,51,5930,5489,1,0
4,0,2021,31,1148,959,1,0
4,0,2021,42,1624,1290,0,0
4,0,2021,42,280,240,4,0
4,0,2021,42,274,154,2,0
4,0,2021,131,10461,7905,0,0
4,1,2021,46,3432,2868,1,0
4,1,2021,59,13781,13275,0,0
4,0,2021,59,3289,2624,1,0
4,0,2021,59,1975,1882,3,0
6,1,2021,134,6782,6782,1,0
6,0,2021,133,771,660,1,0
6,1,2021,2,653,548,3,0
6,0,2021,2,79,37,2,0
6,1,2021,10,890,890,4,0
6,0,2021,33,2645,2220,1,0
6,0,2021,5,486,456,1,0
6,1,2021,5,1286,1286,1,0
7,0,2021,124,132,132,0,1
4,0,2021,37,2447,2131,3,0
4,1,2021,37,3214,3214,3,0
4,1,2021,130,19658,18808,0,0
4,0,2021,130,2017,1651,4,0
4,0,2021,130,5137,4702,1,0
4,0,2021,23,6072,5153,1,0
4,0,2021,41,4193,3550,1,0
4,1,2021,41,3101,3101,3,0
4,0,2021,27,1031,846,4,0
4,0,2021,20,4936,3759,1,0
4,1,2021,1,5335,4532,1,0
4,0,2021,2,19,10,0,1
4,1,2021,2,95,95,2,0
4,0,2021,51,3132,1997,1,0
4,1,2021,10,1973,1561,1,0
4,0,2021,31,321,297,2,0
4,0,2021,36,219,120,2,0
4,0,2021,42,897,695,1,0
4,1,2021,43,5421,4374,1,0
4,0,2021,46,439,364,4,0
4,1,2021,46,973,973,2,0
4,0,2021,59,1235,1189,4,0
4,0,2021,83,10202,9654,0,0
4,0,2021,83,2578,2400,3,0
4,0,2021,74,8985,7678,0,0
4,1,2021,74,3288,3288,4,0
4,0,2021,78,7227,4035,0,0
4,1,2021,78,8552,8064,1,0
4,0,2021,78,2133,1509,3,0
6,1,2021,1,2966,2966,4,0
6,0,2021,1,3110,2498,1,0
6,0,2021,1,1153,1006,4,0
6,0,2021,133,1383,1171,0,0
6,0,2021,10,684,440,3,0
6,1,2021,33,3376,3376,4,0
6,0,2021,63,3299,2844,1,0
6,1,2021,63,7329,6458,1,0
7,1,2021,124,3317,2295,1,0
4,1,2021,22,0,0,3,0
4,0,2021,22,0,0,2,0
4,0,2021,23,3289,2150,3,0
4,1,2021,51,10742,6291,0,0
4,0,2021,10,42,42,1,1
4,1,2021,31,5887,4829,0,0
4,0,2021,42,451,268,3,0
4,1,2021,42,1004,783,3,0
4,0,2021,131,1771,1740,4,0
4,1,2021,43,2849,2849,4,0
4,0,2021,85,0,936,2,0
4,0,2021,132,1332,1008,0,0
4,0,2021,132,54,54,1,1
4,1,2021,0,2058,2043,3,0
4,0,2021,69,7377,6361,0,0
4,1,2021,83,8054,8054,1,0
6,0,2021,118,676,330,0,0
6,1,2021,118,631,630,1,0
6,1,2021,134,9354,9354,0,0
6,0,2021,133,374,374,2,0
6,0,2021,133,585,585,3,0
6,1,2021,2,513,365,1,0
6,1,2021,10,231,231,2,0
6,0,2021,63,1330,1208,4,0
6,1,2021,5,3213,2227,0,0
6,1,2021,5,1266,1266,3,0
4,1,2021,37,8386,7610,1,0
4,0,2021,130,2968,2832,3,0
4,0,2021,23,17259,8557,0,0
4,1,2021,8,6506,6506,1,0
4,1,2021,41,7774,7774,1,0
4,0,2021,41,2210,1926,3,0
4,0,2021,1,5855,1760,0,0
4,1,2021,35,14810,14392,0,0
4,0,2021,2,6,6,4,1
4,1,2021,28,278,278,2,0
4,0,2021,10,0,0,4,1
4,1,2021,36,481,481,3,0
4,1,2021,131,0,0,3,0
4,1,2021,44,0,0,3,0
4,0,2021,46,664,492,3,0
4,0,2021,85,5411,4317,0,0
4,0,2021,132,73,73,0,1
4,0,2021,132,207,133,2,0
4,1,2021,0,3905,3615,1,0
4,1,2021,60,1005,1005,2,0
4,0,2021,19,2808,2176,1,0
4,1,2021,47,16013,15383,0,0
4,1,2021,47,7888,7489,1,0
4,1,2021,49,2959,2959,3,0
4,0,2021,78,0,0,2,0
6,1,2021,9,5845,5176,1,0
6,0,2021,9,1641,1537,3,0
6,1,2021,2,91,91,0,1
6,0,2021,2,15,15,1,1
6,1,2021,10,1124,681,3,0
6,0,2021,62,1575,1020,1,0
6,0,2021,135,1377,1377,4,0
4,0,2021,22,1351,1222,4,0
4,0,2021,22,2105,1858,3,0
4,0,2021,37,4351,3762,1,0
4,1,2021,130,0,0,2,0
4,0,2021,9,1197,793,3,0
4,0,2021,27,1467,1217,3,0
4,0,2021,1,919,873,4,0
4,1,2021,35,2460,2460,3,0
4,0,2021,35,615,560,2,0
4,1,2021,2,420,342,1,0
4,0,2021,2,6,6,1,1
4,1,2021,28,679,651,3,0
4,1,2021,31,1250,1250,4,0
4,0,2021,36,246,69,3,0
4,1,2021,85,0,0,2,0
4,0,2021,0,2896,1810,0,0
4,0,2021,0,0,142,0,1
4,0,2021,0,1348,927,1,0
4,0,2021,19,6203,4679,0,0
4,1,2021,69,15433,13133,0,0
4,0,2021,48,1509,1495,4,0
4,1,2021,83,20280,18433,0,0
4,0,2021,83,4482,4221,1,0
4,1,2021,83,0,0,3,0
4,0,2021,83,0,0,2,0
4,1,2021,49,7221,7136,1,0
4,0,2021,49,2024,1979,3,0
4,1,2021,78,0,0,2,0
6,0,2021,118,241,227,3,0
6,0,2021,134,3538,3351,1,0
6,0,2021,2,521,191,0,0
6,0,2021,2,253,198,1,0
6,1,2021,62,1511,1511,4,0
6,0,2021,33,0,955,2,0
6,0,2021,5,90,90,0,1
6,0,2021,0,4787,2759,0,0
4,1,2021,130,3924,3924,4,0
4,1,2021,11,11246,9583,0,0
4,1,2021,11,1969,1969,3,0
4,0,2021,12,1988,1157,1,0
4,1,2021,22,2725,2725,4,0
4,0,2021,11,4929,3857,0,0
4,0,2021,8,0,878,2,0
4,0,2021,41,1571,1444,4,0
4,0,2021,41,0,0,2,0
4,0,2021,27,5348,4548,0,0
4,0,2021,20,11294,6928,0,0
4,1,2021,1,12800,12066,0,0
4,1,2021,28,1502,1138,0,0
4,0,2021,51,0,0,0,1
4,1,2021,51,0,0,2,0
4,1,2021,10,663,663,4,0
4,0,2021,10,293,247,4,0
4,1,2021,10,426,426,2,0
4,1,2021,31,2767,2767,1,0
4,0,2021,43,3954,3046,0,0
4,1,2021,43,0,0,2,0
4,1,2021,46,1274,1274,4,0
4,0,2021,60,2101,1278,1,0
4,0,2021,19,785,711,2,0
4,0,2021,49,1395,1040,4,0
4,0,2021,49,0,1032,2,0
6,0,2021,2,40,40,0,1
6,0,2021,10,147,147,0,1
6,1,2021,33,2531,2531,3,0
6,0,2021,62,3902,2155,0,0
7,0,2021,124,1543,1273,1,0
4,0,2021,22,7901,7297,0,0
4,1,2021,37,0,0,2,0
4,0,2021,8,6768,5474,0,0
4,0,2021,23,0,0,2,0
4,1,2021,8,2682,2682,4,0
4,1,2021,8,2567,2567,3,0
4,1,2021,9,5390,4751,1,0
4,1,2021,9,834,834,2,0
4,1,2021,27,10915,10136,0,0
4,0,2021,27,2473,2215,1,0
4,1,2021,35,6471,6208,1,0
4,0,2021,2,285,207,0,0
4,0,2021,28,91,52,2,0
4,1,2021,51,3176,3176,3,0
4,0,2021,31,373,363,4,0
4,0,2021,36,0,0,1,1
4,0,2021,131,0,0,2,0
4,1,2021,44,11657,9938,0,0
4,1,2021,44,7019,7019,1,0
4,1,2021,85,7746,7071,1,0
4,1,2021,59,7097,7097,1,0
4,0,2021,0,788,378,3,0
4,0,2021,60,4485,2654,0,0
4,1,2021,19,0,0,2,0
4,0,2021,69,3294,2956,1,0
4,1,2021,48,0,0,3,0
6,1,2021,123,3362,3362,3,0
6,0,2021,133,307,307,4,0
6,0,2021,1,565,542,2,0
6,1,2021,135,14031,14031,0,0
6,1,2021,0,5055,3436,1,0
6,1,2021,0,2147,1689,3,0
7,1,2021,124,8682,7153,0,0
4,0,2021,11,774,774,2,0
4,1,2021,22,8128,7986,1,0
4,0,2021,9,702,510,4,0
4,1,2021,9,1152,554,3,0
4,0,2021,20,2877,2530,3,0
4,1,2021,2,102,102,0,1
4,0,2021,2,161,53,1,0
4,0,2021,10,27,27,0,1
4,1,2021,36,1254,893,1,0
4,1,2021,42,1035,1035,4,0
4,0,2021,130,0,350,2,0
4,0,2021,44,2307,2191,1,0
4,0,2021,46,512,352,2,0
4,1,2021,23,27472,17924,0,0
4,0,2021,0,503,404,4,0
4,1,2021,19,11789,10502,0,0
4,1,2021,27,2786,2786,3,0
4,0,2021,19,1655,1481,3,0
4,0,2021,1,1356,1111,3,0
4,0,2021,35,2950,2552,1,0
4,0,2021,47,0,910,2,0
4,0,2021,48,0,921,2,0
4,0,2021,2,5,5,3,1
4,1,2021,28,401,401,4,0
4,1,2021,49,14964,12956,0,0
6,1,2021,123,12534,10474,0,0
4,0,2021,28,173,122,3,0
6,0,2021,134,1449,1449,4,0
4,0,2021,51,0,961,2,0
6,0,2021,134,0,0,2,0
4,0,2021,10,511,253,3,0
6,1,2021,1,945,945,2,0
4,1,2021,31,1190,1190,3,0
6,0,2021,1,1521,278,3,0
4,1,2021,36,2780,1640,0,0
6,0,2021,10,349,316,4,0
4,0,2021,43,634,583,4,0
6,1,2021,33,8559,5606,0,0
4,0,2021,43,1303,711,3,0
6,1,2021,62,8147,6911,0,0
4,0,2021,44,0,996,2,0
6,0,2021,135,7506,6634,0,0
4,0,2021,85,2795,2527,1,0
4,0,2021,59,6070,5693,0,0
6,0,2021,63,8154,7190,0,0
6,0,2021,63,980,813,2,0
4,1,2021,132,0,0,0,1
4,0,2021,132,242,138,4,0
6,0,2021,5,214,214,2,0
4,1,2021,0,8102,6064,0,0
6,1,2021,0,1731,1731,4,0
7,1,2021,124,1394,1394,4,0
4,1,2021,19,3113,2967,3,0
4,0,2021,47,1417,1107,4,0
4,0,2021,47,3521,3090,1,0
4,1,2021,48,8004,8004,1,0
4,1,2021,78,3760,3760,4,0
4,0,2021,78,4059,2447,1,0
6,1,2021,118,533,533,3,0
6,1,2021,123,6556,6556,1,0
6,0,2021,134,2090,2090,3,0
6,0,2021,1,7775,5964,0,0
6,1,2021,10,2685,2013,1,0
6,1,2021,33,7236,6738,1,0
6,0,2021,135,3587,2971,1,0
6,0,2021,5,131,130,4,0
4,1,2021,22,0,0,2,0
4,1,2021,23,2077,2077,3,0
4,0,2021,20,1823,1629,4,0
4,1,2021,20,0,0,2,0
4,1,2021,20,18751,17529,0,0
4,0,2021,1,382,146,2,0
4,1,2021,20,8449,7367,1,0
4,1,2021,1,373,373,2,0
4,0,2021,35,1085,990,4,0
4,1,2021,2,218,199,3,0
4,0,2021,28,109,71,4,0
4,0,2021,51,5250,2294,0,0
4,0,2021,43,877,719,2,0
4,1,2021,85,2842,2842,4,0
4,0,2021,42,0,0,0,1
4,0,2021,131,5027,4146,1,0
4,1,2021,132,4565,3941,0,0
4,0,2021,132,0,0,4,1
4,0,2021,44,4908,3990,0,0
4,1,2021,46,5942,5149,0,0
4,0,2021,0,412,234,2,0
4,1,2021,19,2388,2388,4,0
4,0,2021,46,1366,843,1,0
4,1,2021,85,3241,3241,3,0
4,0,2021,69,0,852,2,0
4,1,2021,132,1551,1425,3,0
4,1,2021,47,0,0,3,0
4,0,2021,60,780,507,4,0
4,0,2021,47,2011,1741,3,0
4,0,2021,49,7738,5663,0,0
4,1,2021,47,0,0,2,0
4,1,2021,48,20029,18533,0,0
4,0,2021,49,3656,2564,1,0
4,0,2021,74,2274,1562,3,0
4,0,2021,78,1579,1375,4,0
4,1,2021,74,3023,3023,3,0
6,1,2021,118,1747,1714,0,0
6,0,2021,123,0,0,2,0
6,0,2021,123,7586,6430,0,0
6,0,2021,9,2867,2213,1,0
6,0,2021,134,7672,4898,0,0
6,0,2021,9,728,670,2,0
6,1,2021,9,2300,2300,3,0
6,1,2021,133,2122,2122,1,0
6,1,2021,1,4786,4306,1,0
6,1,2021,1,2310,2093,3,0
6,0,2021,33,1897,1415,3,0
6,0,2021,10,2094,1164,0,0
6,0,2021,135,0,0,2,0
6,0,2021,33,5408,1897,0,0
7,0,2021,124,550,437,4,0
6,1,2021,135,7240,7240,1,0
6,0,2021,135,1909,1909,3,0
6,1,2021,63,2984,2984,4,0
6,0,2021,5,331,277,3,0
6,1,2021,0,11710,9021,0,0
6,0,2021,0,519,369,2,0
4,0,2021,12,0,0,1,1
4,0,2021,37,9387,8193,0,0
4,1,2021,23,4631,4631,4,0
4,1,2021,41,16500,11938,0,0
4,1,2021,41,0,0,2,0
4,0,2021,9,4149,2916,0,0
4,1,2021,20,0,0,3,0
4,1,2021,1,1815,1815,4,0
4,1,2021,28,653,471,1,0
4,0,2021,51,1054,821,4,0
4,0,2021,36,70,69,0,1
4,0,2021,43,2180,1353,1,0
4,1,2021,43,3211,3211,3,0
4,1,2021,85,13143,10882,0,0
4,0,2021,59,0,0,2,0
4,0,2021,60,991,626,3,0
4,1,2021,60,2617,2302,3,0
4,0,2021,47,7493,6459,0,0
6,0,2021,9,6079,4952,0,0
6,0,2021,2,86,73,4,0
6,1,2021,2,113,113,2,0
6,0,2021,62,628,585,4,0
6,0,2021,63,1965,1797,3,0
6,1,2021,0,880,880,2,0
7,1,2021,9,0,0,2,0
7,0,2021,9,1901,1521,4,0
7,0,2021,119,2988,2711,3,0
7,0,2021,2,115,115,0,1
6,0,2021,0,1926,1015,1,0
7,0,2021,9,4767,4040,1,0
7,1,2021,9,7810,7553,1,0
7,0,2021,2,2897,1525,0,0
7,1,2021,2,557,557,2,0
7,0,2021,10,1005,756,4,0
7,1,2021,125,0,0,2,0
7,1,2021,122,4241,4241,4,0
7,0,2021,0,9327,5977,0,0
7,0,2021,10,2682,1775,1,0
8,0,2021,12,1920,1010,1,0
8,0,2021,75,6837,4610,0,0
7,1,2021,0,0,2970,3,0
8,1,2021,75,12606,8769,0,0
8,0,2021,20,9197,6264,0,0
8,0,2021,20,4369,3582,1,0
8,0,2021,75,3473,2662,1,0
8,1,2021,75,0,0,2,0
8,1,2021,1,5657,5099,1,0
8,1,2021,2,121,121,0,1
8,0,2021,9,1842,1365,1,0
8,1,2021,64,15484,13396,0,0
8,0,2021,2,216,115,0,0
8,1,2021,2,185,112,4,0
8,1,2021,64,3080,3080,4,0
8,0,2021,10,64,34,0,1
8,0,2021,64,0,0,2,0
8,1,2021,10,1294,918,3,0
8,0,2021,10,711,367,1,0
8,0,2021,52,0,857,2,0
8,0,2021,76,1045,321,0,0
8,0,2021,136,1280,492,0,0
8,0,2021,76,612,392,3,0
8,0,2021,0,2823,1365,0,0
9,0,2021,9,0,0,0,1
9,1,2021,0,754,584,2,0
8,1,2021,0,2285,2008,3,0
8,1,2021,78,8222,4560,1,0
9,1,2021,56,0,0,2,0
8,0,2021,136,655,407,3,0
9,1,2021,12,7031,6216,0,0
9,0,2021,12,961,215,3,0
9,0,2021,11,527,527,4,0
9,0,2021,2,37,21,4,0
9,0,2021,10,1009,280,0,0
9,1,2021,66,10571,6986,0,0
9,0,2021,66,0,0,1,1
9,0,2021,33,899,752,4,0
9,0,2021,0,381,56,2,0
9,1,2021,56,14636,11616,0,0
10,1,2021,10,1876,1876,4,0
10,0,2021,122,0,0,2,0
10,1,2021,0,15718,9402,0,0
10,0,2021,122,2614,2524,3,0
11,0,2021,9,4549,3874,1,0
11,0,2021,1,0,0,1,1
7,0,2021,124,872,703,3,0
11,1,2021,120,12521,10321,0,0
7,1,2021,9,0,0,3,0
7,0,2021,125,1888,1708,4,0
7,0,2021,10,764,221,2,0
7,0,2021,0,896,858,2,0
8,1,2021,75,3001,3001,4,0
8,0,2021,75,2045,1845,3,0
8,1,2021,1,12559,9763,0,0
8,0,2021,10,1297,685,0,0
8,0,2021,10,458,182,3,0
8,0,2021,78,5358,1630,0,0
9,1,2021,9,3817,1887,1,0
9,1,2021,1,4541,3455,1,0
9,0,2021,1,1233,897,3,0
9,0,2021,10,32,32,1,1
9,0,2021,10,0,0,3,1
9,1,2021,66,2296,2296,4,0
9,1,2021,56,7334,5549,1,0
10,1,2021,1,17144,16097,0,0
10,0,2021,9,0,899,2,0
10,1,2021,2,1578,1520,1,0
10,0,2021,2,193,135,4,0
10,1,2021,122,0,0,3,0
11,0,2021,9,0,0,2,0
11,0,2021,2,379,323,4,0
11,0,2021,2,971,637,1,0
7,1,2021,0,8471,7988,1,0
8,1,2021,12,1798,815,3,0
8,0,2021,12,628,502,2,0
8,0,2021,9,4063,2292,0,0
8,1,2021,20,8336,8179,1,0
8,0,2021,2,3,3,4,1
8,1,2021,51,6237,4819,0,0
8,1,2021,52,7342,6007,1,0
8,1,2021,76,2858,2345,0,0
8,1,2021,136,1032,1032,4,0
8,0,2021,136,763,391,1,0
9,0,2021,12,558,320,2,0
9,1,2021,54,15620,11687,0,0
9,0,2021,53,0,0,2,0
9,0,2021,1,2357,1532,1,0
9,1,2021,1,1932,1484,3,0
9,1,2021,2,0,0,1,1
9,0,2021,10,167,70,2,0
9,1,2021,66,5728,3677,1,0
10,1,2021,9,7606,6847,1,0
10,0,2021,9,3773,3323,1,0
10,1,2021,2,469,469,4,0
10,1,2021,122,4144,4144,4,0
10,0,2021,0,6921,5236,0,0
11,0,2021,124,0,0,0,1
11,0,2021,124,563,431,4,0
11,1,2021,124,1755,1755,3,0
11,0,2021,1,1827,1736,4,0
8,1,2021,12,1023,1023,2,0
8,1,2021,20,0,0,3,0
8,1,2021,1,2406,1821,4,0
8,0,2021,2,9,9,1,1
8,1,2021,64,0,0,3,0
8,0,2021,52,1166,947,4,0
8,0,2021,76,79,79,0,1
8,1,2021,78,11160,7271,0,0
7,0,2021,125,2491,2104,3,0
9,1,2021,12,1378,1378,4,0
9,0,2021,11,166,166,0,1
7,0,2021,2,417,288,2,0
9,1,2021,53,0,2587,3,0
9,0,2021,9,597,521,2,0
7,1,2021,10,2317,2311,3,0
9,0,2021,2,89,19,1,0
7,0,2021,10,1670,1306,3,0
9,1,2021,2,110,93,2,0
9,0,2021,66,3579,1470,0,0
8,0,2021,12,624,519,4,0
9,1,2021,66,2854,2186,3,0
8,1,2021,75,7529,7379,1,0
9,0,2021,0,2491,757,0,0
8,1,2021,9,1937,1387,4,0
9,0,2021,0,0,0,4,1
8,0,2021,1,428,199,2,0
9,0,2021,19,767,702,2,0
8,1,2021,2,7,7,3,1
8,1,2021,10,761,561,4,0
9,1,2021,68,3007,3007,4,0
8,1,2021,76,396,396,4,0
10,1,2021,1,3073,3073,3,0
10,1,2021,1,0,0,2,0
8,1,2021,76,2163,1646,1,0
8,0,2021,78,3387,2048,1,0
11,1,2021,1,8175,7807,1,0
11,0,2021,2,335,230,2,0
9,0,2021,9,2015,1191,1,0
9,1,2021,2,644,363,0,0
9,0,2021,66,1532,119,3,0
9,0,2021,19,1473,1385,3,0
9,0,2021,56,1399,1236,4,0
9,0,2021,56,3572,2919,1,0
9,0,2021,68,1270,1270,4,0
9,1,2021,68,7208,7208,0,0
9,0,2021,68,0,0,2,0
9,0,2021,68,2910,1130,0,0
10,0,2021,10,3923,1645,0,0
10,0,2021,0,871,838,2,0
10,1,2021,122,8094,8094,1,0
11,1,2021,124,8950,5822,0,0
11,1,2021,124,1342,1342,4,0
11,1,2021,9,3592,3592,4,0
11,1,2021,9,0,3061,3,0
7,1,2021,124,809,809,2,0
7,0,2021,124,481,451,2,0
7,1,2021,119,0,0,2,0
7,0,2021,125,4604,3501,1,0
7,0,2021,2,419,305,4,0
8,1,2021,12,1700,1700,4,0
8,0,2021,20,1601,1150,4,0
8,0,2021,1,1211,235,3,0
8,0,2021,2,147,90,1,0
8,1,2021,64,0,0,2,0
8,0,2021,51,3167,1861,0,0
8,0,2021,51,127,127,0,1
8,0,2021,10,236,166,4,0
8,0,2021,76,693,165,1,0
8,0,2021,76,300,177,2,0
8,1,2021,0,1020,771,2,0
8,0,2021,78,0,0,2,0
8,0,2021,78,1424,1118,3,0
8,0,2021,136,0,0,0,1
9,1,2021,53,10710,7030,0,0
9,0,2021,53,3623,2555,1,0
9,0,2021,54,1675,1617,4,0
9,1,2021,2,23,23,0,1
9,0,2021,2,0,0,2,1
